left_side,right_side,similarity
Arap Technologies,Arap Technologies Inc.,0.9648134728692678
Aquifer Distribution Ltd,Aquifer Distribution,0.9519566295402487
Aquifer Distribution,Aquifer Distribution Ltd,0.9519566295402487
Applied Research Investments,Applied Research Investment,0.9631009210750647
Applied Research Investment,Applied Research Investments,0.9631009210750647
Apotex Pharmachem Inc.,Apotex Pharmachem,0.9577511339452366
Apotex Pharmachem,apotex pharmachem inc ,0.9577511339452366
Apotex Pharmachem,Apotex Pharmachem Inc.,0.9577511339452366
Apollo Health And Beauty Care,Apollo Health & Beauty,0.9458816844788129
Apollo Health and Beauty Care,Apollo Health & Beauty,0.9458816844788129
Apollo Health & Beauty,Apollo Health and Beauty Care,0.9458816844788129
Apollo Health & Beauty,Apollo Health And Beauty Care,0.9458816844788129
AOMS Technologies Inc.,AOMS Technologies,0.968961612059225
AOMS Technologies,AOMS Technologies Inc.,0.968961612059225
Anglican Diocese of Ottawa,The Anglican Diocese of Ottawa,0.9618534685366271
Ameya Data Solutions,Ameya Data Solution,0.9724346079839365
Ameya Data Solution,Ameya Data Solutions,0.9724346079839365
Amaze Systems Inc,Amaze systems,0.965947137904098
Amaze systems,Amaze Systems Inc,0.965947137904098
Amalgamated Dairies Limited (ADL),Amalgamated Dairies Limited,0.903054156368408
Amalgamated Dairies Limited,Amalgamated Dairies Limited (ADL),0.903054156368408
Alzheimer Groupe Inc (AGI),Alzheimer Groupe (AGI),0.9360158595088319
Alzheimer Groupe (AGI),Alzheimer Groupe Inc (AGI),0.9360158595088319
Alphawave IP inc,Alphawave IP,0.9576452002185084
Alphawave IP,Alphawave IP inc,0.9576452002185084
Alpa Roof Trusses Inc.,Alpa Roof Trusses,0.9774185010001477
Alpa Roof Trusses,Alpa Roof Trusses Inc.,0.9774185010001477
Alcohol and Gaming Commission of Ontario,the alcohol and gaming commission of ontario,0.9683740932587496
Alcanna Inc.,Alcanna,0.9395826111694899
Alcanna,Alcanna Inc.,0.9395826111694899
Albion Marine Solutions Ltd,Albion Marine Solutions,0.9501973772198965
Albion Marine Solutions,Albion Marine Solutions Ltd,0.9501973772198965
Alberta Teachers Association,The Alberta Teachers' Association,0.9485191982653384
Alberta Motor Association (AMA),Alberta Motor Association,0.9011466568337213
Alberta Motor Association,Alberta Motor Association (AMA),0.9011466568337213
AIvfx Inc.,AIvfx,0.9239118244225026
AIvfx,AIvfx Inc.,0.9239118244225026
AIRUDI INC.,Airudi,0.911792406303628
Airudi,AIRUDI INC.,0.911792406303628
AirSuite Inc.,AirSuite,0.9414965743496493
AirSuite,AirSuite Inc.,0.9414965743496493
Airgas Inc.,Airgas,0.9483627832771597
Airgas,Airgas Inc.,0.9483627832771597
Ainsworth,ainsworth inc,0.9387800488461118
AIMCo (Alberta Investment Management Corporation),alberta investment management corporation (aimco),0.9735976350275412
AGF Rebar Inc.,AGF Rebar,0.950270340971366
AGF Rebar,AGF Rebar Inc.,0.950270340971366
AFD Petroleum Ltd.,AFD Petroleum,0.9335528141233408
AFD Petroleum,AFD Petroleum Ltd.,0.9335528141233408
Aethera Technologies Ltd,Aethera Technologies,0.9485859942249095
Aethera Technologies,Aethera Technologies Ltd,0.9485859942249095
Aecon Group Inc.,Aecon Group,0.9273078289120947
Aecon Group,aecon group inc ,0.9273078289120947
Aecon Group,Aecon Group Inc.,0.9273078289120947
Advanced Material Handling Ltd,Advanced Material Handling,0.9555665717397742
Advanced Material Handling,Advanced Material Handling Ltd,0.9555665717397742
Advanced Glazings Ltd.,Advanced Glazings,0.9568540908717194
Advanced Glazings,Advanced Glazings Ltd.,0.9568540908717194
Admission Hub™,"Admission Hub, Inc",0.9261823901701385
"Admission Hub, Inc",Admission Hub™,0.9261823901701385
Adler University (CAN),Adler University,0.9411080520402386
Adler University,Adler University (CAN),0.9411080520402386
AcuityAds,acuityads inc ,0.9651946370016288
Acro Media Inc,Acro Media,0.9392852562975071
Acro Media,Acro Media Inc,0.9392852562975071
ACI Brands,aci brands inc ,0.9596247407397533
Acentury Inc.,Acentury,0.9222734290610684
Acentury,Acentury Inc.,0.9222734290610684
ACCESS RESTORATION SERVICES LTD.,access restoration services,0.9530988405800194
Academy Fabricators LP,Academy Fabricators Group LP,0.9042114194220356
Academy Fabricators Group LP,Academy Fabricators LP,0.9042114194220356
Aboriginal Coalition to End Homelessness Society,Aboriginal Coalition to End Homelessness,0.9329423677022278
Aboriginal Coalition to End Homelessness,Aboriginal Coalition to End Homelessness Society,0.9329423677022278
Ability Fabricators Inc,Ability Fabricators,0.9742300755493316
Ability Fabricators,Ability Fabricators Inc,0.9742300755493316
Abell Pest Control Inc.,abell pest control,0.9619273783431931
Abell Pest Control Inc.,Abell Pest Control,0.9619273783431931
Abell Pest Control,Abell Pest Control Inc.,0.9619273783431931
A&W Restaurants,A&W Restaurant,0.9524559115475194
A&W Restaurant,A&W Restaurants,0.9524559115475194
4Refuel Canada,4refuel,0.9071680662868629
48Hour Discovery Inc,48Hour Discovery,0.9690859684660366
48Hour Discovery,48Hour Discovery Inc,0.9690859684660366
360insights,360insights com,0.9364788552473862
blueprint software systems,Blueprint Software Systems Inc.,0.9790426042246447
book4time inc ,Book4time,0.9628114725442727
commissionaire,Commissionaires,0.9401844602596533
copperleaf technologies,Copperleaf Technologies Inc.,0.9766538157595014
epam systems,EPAM Systems (Canada),0.9045789730025157
evilnut creative technology,Evilnut Creative Technology Ltd.,0.9626128458494239
freshworks studio,FreshWorks Studio Inc.,0.9581978040504433
guidewire software,"Guidewire Software, Inc.",0.9703822534890489
realdecoy,RealDecoy Inc.,0.9448007023109578
resolver inc ,Resolver,0.9135778299529688
rise people,Rise People Inc.,0.9512908494889947
rise people,"Rise People, Inc",0.9512908494889947
roadwarrior,roadwarrior inc ,0.9465127635368564
synopsys inc,Synopsys,0.9638691577861278
tecsys inc ,Tecsys,0.9488632748567297
trend micro,Trend Micro Inc.,0.9318685361383534
viafoura,Viafoura Inc.,0.9489179432331172
auvik networks inc ,Auvik Networks,0.9743061660810203
trimble inc ,Trimble,0.9305950982544946
rakuten kobo inc ,Rakuten Kobo,0.9600372851345004
tucows,Tucows Inc.,0.9613506696336206
veriday,Veriday Inc.,0.91977271910427
microchip technology inc ,Microchip Technology,0.9636000926399272
cogeco inc ,Cogeco,0.9084701601902718
glentel inc ,GLENTEL,0.9065382663750875
xplornet communications,Xplornet Communications Inc.,0.9760806047257362
kelowna flightcraft ltd ,Kelowna Flightcraft,0.9625291505726712
manion wilkins and associates ltd ,Manion Wilkins & Associates,0.9643704076737087
perkinelmer inc ,PerkinElmer,0.9461123104068824
pain care clinics pcc,PCC - Pain Care Clinics,0.938032706686809
sunnybrook health sciences centre dentistry,Sunnybrook Health Sciences Centre,0.9114520784812452
ask4care support services inc,Ask4Care Support Services,0.9801292762178921
the canadian medical protective association,Canadian Medical Protective Association,0.9574616185032347
christie innomed,Christie Innomed Inc,0.9534745786195842
markham stouffville hospital,Markham Stouffville Hospital Corporation,0.9191961562630035
schlegel villages,Schlegel Villages Inc.,0.9742797255642318
seasons retirement communities,Seasons Retirement Communities LP,0.9331062887470829
the wexford residence inc ,THE WEXFORD RESIDENCE,0.9715578900408484
transform shared service organization,Transform Service Organization,0.9087850342351109
apotex pharmachem inc ,Apotex Pharmachem,0.9577511339452366
aurora cannabis inc ,Aurora Cannabis,0.9714823897343169
pharmascience,Pharmascience Inc.,0.9544423682564932
taro pharmaceuticals,Taro Pharmaceuticals Inc.,0.9767492656067309
taro pharmaceuticals,TARO PHARMACEUTICALS INC.,0.9767492656067309
taro pharmaceuticals,"Taro Pharmaceuticals INC, Canada",0.9067563387462875
boutique la vie en rose inc,Boutique La Vie En Rose,0.9765936967670481
csr cosmetic solutions inc ,CSR Cosmetic Solutions,0.9771470880379053
revlon inc ,Revlon,0.9345206386579128
canada goose,Canada Goose Inc.,0.9411179300866738
diamond estates wines and spirit inc,Diamond Estates Wines & Spirits,0.9324218575031744
diamond estates wines and spirit inc,DIAMOND ESTATES WINES & SPIRITS,0.9324218575031744
the kraft heinz company,Kraft Heinz Company,0.937772291380079
maple leaf foods inc,Maple Leaf Foods,0.9716975267364159
mccain foods,McCain Foods Ltd.,0.9403138091461944
mccain foods,McCain Foods (Canada),0.9036636966876692
newly weds foods,Newly Weds Foods Co.,0.9603866397764804
trouw nutrition canada,Trouw Nutrition,0.9239297423559814
aci brands inc ,ACI Brands,0.9596247407397533
crossmark,"CROSSMARK, Inc.",0.9221663969744153
keurig dr pepper inc ,Keurig Dr Pepper,0.9655882325490669
labatt breweries of canada,Labatt Breweries Canada,0.9204733519881081
onward manufacturing company limited,Onward Manufacturing Company,0.905334832997619
calibre sales,Calibre Sales Inc.,0.9626245693991912
central alberta co op ltd ,Central Alberta Co-op,0.9359998486133226
counter intelligence merchandising,Counter Intelligence Merchandising Inc.,0.9758004701106553
groupe adonis inc ,Groupe Adonis,0.9608709579262169
mca merchandising consultants associates,Merchandising Consultants Associates,0.9147042744093659
mister safety shoes inc ,Mister Safety Shoes,0.9739476298092324
osl retail services,OSL Retail Services Inc,0.9726062459698149
sleep country canada,Sleep Country,0.9045655017863196
ink entertainment group,INK Entertainment,0.9071257768528518
sony pictures entertainment,"Sony Pictures Entertainment, Inc.",0.9718608669179246
marriott international,"Marriott International, Inc",0.9583471971345674
boston pizza international inc,Boston Pizza International,0.9700926135804598
italia salami co,Italia Salami CO LTD.,0.9372002100719815
flanagan foodservice inc ,Flanagan Foodservice,0.9668253376884438
gordon food service,Gordon Food Service Canada,0.9142610904852984
moosehead breweries,Moosehead Breweries Limited,0.9033851593563543
real fruit bubble tea,Real Fruit Bubble Tea Inc.,0.9737846587185691
sleeman breweries ltd ,Sleeman Breweries,0.9554864543123281
sysco canada inc ,Sysco Canada,0.9362176455706743
tim hortons,Tim Hortons Inc.,0.9586448606465869
proslide technology inc ,Proslide Technology,0.9599950758987463
claimsecure inc ,ClaimSecure,0.9603582930340611
lawrie insurance group,Lawrie Insurance Group Inc.,0.957930257422856
the edge benefits,The Edge Benefits Inc.,0.9723617129434823
clv group,CLV Group Inc.,0.9338425255133844
right at home realty inc brokerage,Right at Home Realty Brokerage,0.9251388160546536
seymour pacific developments,SEYMOUR PACIFIC DEVELOPMENTS LTD.,0.9713458868089041
alberta investment management corporation (aimco),AIMCo (Alberta Investment Management Corporation),0.9735976350275412
access restoration services,ACCESS RESTORATION SERVICES LTD.,0.9530988405800194
aecon group inc ,Aecon Group,0.9273078289120947
archmill house,Archmill House Inc,0.9582329126343629
burnco rock products ltd,BURNCO Rock Products,0.9599152752177286
gateman milloy inc ,Gateman Milloy,0.9524285368067595
landmark structures,Landmark Structures Co,0.9510502442463572
landmark structures,Landmark Structures Co.,0.9510502442463572
maple reinders group,Maple Reinders,0.9003984639116165
partridge fine landscapes,Partridge Fine Landscapes Ltd,0.9650064551731717
technical concrete solutions ltd ,Technical Concrete Solutions,0.9558837835080264
telecon,Telecon Inc,0.9072997676792081
telecon,Telecon Inc.,0.9072997676792081
walters group,Walters Group Inc,0.9242178412717652
whissell contracting ltd ,Whissell Contracting,0.9406256586910018
aversan inc ,Aversan,0.9204237376757703
mhi canada aerospace inc ,MHI Canada Aerospace,0.9714177538799764
diversey,"Diversey, Inc.",0.9187257964107238
pestell nutrition inc ,Pestell Nutrition,0.9600844362150366
asahi refining,Asahi Refining Canada,0.9205216326024677
hudbay minerals inc ,Hudbay Minerals,0.9730452165069763
rimex supply,Rimex Supply Ltd.,0.932598674645799
teck resources limited,Teck Resource Limited,0.9213207535362566
universal rail systems â¬ã†,Universal Rail Systems Inc,0.9748006196608465
trios college business technology healthcare,triOS College Business Technology Healthcare Inc....,0.9813990050201192
the university of british columbia,University of British Columbia,0.9406031005710622
acuityads inc ,AcuityAds,0.9651946370016288
archway marketing services,"Archway Marketing Services, Inc.",0.9763203686890245
ebay,eBay Inc.,0.9167263159190764
reebee inc ,reebee,0.9416539868746817
sirius computer solutions inc ,Sirius Computer Solutions,0.9761148224086977
esc corporate services,ESC Corporate Services Ltd.,0.9474216975231337
assurance home care,Assurance Home Care canada,0.9149264633983877
canadian linen and uniform service inc ,Canadian Linen & Uniform Service,0.9769146115624505
canadian linen and uniform service inc ,Canadian Linen and Uniform Service,0.9769146115624505
canadian linen and uniform service inc ,Canadian Linen and Uniform Service Corp,0.9295534366161129
lullaboo nursery and childcare centre,Lullaboo Nursery and Childcare Center Inc,0.9429440542597669
bison transport inc ,Bison Transport,0.950668207146877
gfl environmental inc ,GFL Environmental,0.9659809095792814
goright fleet solutions,GoRight Fleet Solutions Inc.,0.9757672381505428
hunter express,Hunter Express Ltd,0.9383655101691281
kas staffing ltd,KAS Staffing,0.9178044716744589
manitoulin transport,Manitoulin Transport Inc.,0.9636429608949011
parts for trucks inc ,Parts for Trucks,0.9660933627153919
scotlynn commodities inc ,Scotlynn Commodities,0.9803508856786605
titan trailers inc ,Titan Trailers,0.9629041473062449
transdev,"Transdev, Inc.",0.9058603914136428
uride inc ,Uride,0.9229975811763196
xpo logistics inc ,XPO Logistics,0.9696892866277658
yrc freight,YRC Freight Canada,0.9160796810829381
360insights com,360insights,0.9364788552473862
assent compliance inc,Assent Compliance,0.9527331376457524
cofomo,Cofomo Inc.,0.9218804242429253
cofomo,"COFOMO, Inc",0.9218804242429253
constellation software inc ,Constellation Software,0.958252352853486
drvn intelligence inc ,DRVN Intelligence,0.9691838566553803
dapasoft,Dapasoft Inc,0.9452243818198383
delbridge solutions,Delbridge Solutions Inc.,0.969828079466723
epiq systems ltd ,"Epiq Systems, Inc.",0.9167951383101139
fully managed,FULLY MANAGED INC,0.9473436630253267
jolera inc ,Jolera,0.9219931161844771
premier tech inc ,Premier Tech,0.9309778478242295
quad infotech inc ,Quad Infotech,0.9444346372704041
ricoh canada inc ,Ricoh Canada,0.9510476530481544
smartone solutions,SmartONE Solutions Inc.,0.9626596828208462
soroc technology,Soroc Technology Inc.,0.9532862915682001
visual defence,Visual Defence Inc,0.9628718421619378
visual defence,Visual Defence Inc.,0.9628718421619378
ztr control systems inc,ZTR Control Systems,0.9746781547259639
coho management services society,COHO Management and Services Society,0.9309788639826672
heritage skills development,Heritage Skills Development Center,0.9333510132136986
mâˆšâ©tis nation of ontario,The Métis Nation of Ontario,0.940423640254767
natural resources canada | ressources naturelles canada,Natural Resources Canada,0.9039305285554191
century group,Century Group Inc.,0.9224765108920331
carecor health services ltd ,Carecor Health Services,0.9460188977112666
drake international,Drake International Inc,0.9543342991590064
fuze hr solutions,Fuze HR Solutions Inc,0.9710699155176618
great connections employment services,Great Connections Employment Services Inc.,0.9821441087949381
kpi staffing,KPI Staffing Inc.,0.9537864594043234
michael page,Michael Page CA,0.9071431345305597
peak sales recruiting,Peak Sales Recruiting Inc,0.9655892995035491
prodigy personnel ltd ,Prodigy Personnel,0.9429402693815868
rpi consulting group inc ,RPI Consulting Group,0.9563370331563394
staff shop inc ,Staff Shop,0.9369877200686774
tds personnel,TDS Personnel Ltd,0.9350151881586827
the mason group inc ,The Mason Group,0.9305128089597806
kraun electric inc ,Kraun Electric,0.9493906685837425
the hillman group inc ,The Hillman Group,0.9484872613693437
tulsar canada ltd,Tulsar Canada,0.928860496655658
attabotics inc ,Attabotics,0.96076625825749
express container management inc ,Express Container Management,0.966077162459024
freightcom,Freightcom Inc.,0.9344514397670478
k bro linen systems inc,K-Bro Linen Systems,0.9743029956082349
kintetsu world express,kintetsu world express canada inc ,0.9280704336257881
kintetsu world express canada inc ,kintetsu world express,0.9280704336257881
kintetsu world express canada inc ,KINTETSU WORLD EXPRESS,0.9280704336257881
kintetsu world express canada inc ,Kintetsu World Express,0.9280704336257881
solutions 2 go inc ,Solutions 2 GO,0.943463881621838
traffic tech,Traffic Tech Inc.,0.9269135430217822
versacold logistics services,versacold logistic services,0.9167670101724721
tyler technologies,"Tyler Technologies, Inc.",0.9690377190923843
carefirst seniors and community services association,Carefirst Seniors and Community Services...,0.9054481967618221
hand and stone massage and facial spa,Hand & Stone Massage and Facial Spa - Toronto,0.9075044749985292
life time inc ,Life Time,0.9390867737777248
myant inc ,Myant,0.9137930614736481
canadian solar inc ,Canadian Solar,0.9241096084047195
greenfield global,Greenfield Global Inc.,0.9627132851003855
lg electronics,LG Electronics Canada,0.9145587176923511
northland power inc ,Northland Power,0.9455338742212819
northland power inc ,NORTHLAND POWER,0.9455338742212819
bwx technologies inc ,BWX Technologies,0.9704026008984156
fph group inc ,FPH Group,0.9327841689305585
hr project partners inc ,HR Project Partners,0.973340169777789
staffy inc ,Staffy,0.9194092157856955
coast2coast first aid and aquatics,Coast2Coast First Aid & Aquatics Inc.,0.9901342628315697
canada department of justice,Department of Justice Canada,0.9626918809234899
versacold logistic services,versacold logistics services,0.9167670101724721
barry callebaut group,Barry Callebaut,0.9214012947326167
piranha games,Piranha Games Inc.,0.9718307159460108
northern security ltd,Northern Security,0.928590832146378
regal security inc ,Regal Security,0.9447888689179565
securitas canada,Securitas Canada Ltd.,0.9184798337576732
stealth monitoring inc ,Stealth Monitoring,0.954473452251119
atlantic packaging products ltd ,Atlantic Packaging Products,0.965832605110908
goldrich printpak inc,Goldrich Printpak,0.9597458247702977
avidbots corp ,Avidbots,0.9061081722982867
canadian bearings,Canadian Bearings Ltd.,0.9331851073931601
promation engineering inc ,Promation Engineering,0.9519745094403462
thescore,theScore Inc.,0.9252999052445683
kawartha credit union,Kawartha Credit Union Ltd,0.9513587542367318
caterpillar inc ,Caterpillar,0.9401463673660152
foresters financial services,"Foresters Financial Services, Inc.",0.9729208949425159
gatestone and co ,Gatestone & Co. Inc,0.9347616049364952
hoopp (healthcare of ontario pension plan),Healthcare of Ontario Pension Plan (HOOPP),0.9576108477024545
source one financial,Source One Financial Corp,0.917995780501983
ssq assurance | ssq insurance,SSQ Assurance,0.9216593270107063
symcor,Symcor Inc.,0.9195913217009812
caesarstone canada,Caesarstone,0.9132127621065534
canwel building materials,CanWel Building Materials Ltd,0.9629028621832587
canwel building materials,CANWEL BUILDING MATERIALS LTD,0.9629028621832587
euroline windows inc ,EuroLine Windows,0.9738019813169464
kaycan,Kaycan Ltd,0.9001627101644887
riverside millwork group,RIVERSIDE MILLWORK GROUP INC,0.9646389201224307
screenco manufacturing ltd ,Screenco Manufacturing,0.9523666907492309
walker industries,Walker Industries Corp,0.9173723519043628
autocanada,AutoCanada Inc.,0.9326671732500154
bristol car and truck rental,Bristol Car and Truck Rentals,0.9540283444560144
cpk interior products inc ,CpK Interior Products,0.9767946680892486
cpk interior products inc ,CPK Interior Products I,0.9432381124542089
cox automotive inc ,Cox Automotive,0.9602503742011209
cummins inc ,Cummins,0.9478068090469938
driven brands inc ,Driven Brands,0.9605593411656712
ground effects ltd ,Ground Effects,0.9396825394271593
the humberview group,Humberview Group,0.9181777819841239
jfk systems,JFK Systems Inc.,0.9679731789502394
mitsui high tec (canada) inc ,MITSUI HIGH-TEC CANADA,0.9735454556186072
magna international,Magna International Inc,0.9527468252949386
magna international,Magna International Inc.,0.9527468252949386
marwood international inc ,Marwood International,0.957580688376364
multimatic inc ,Multimatic,0.91208455466939
pbs systems inc ,PBS Systems,0.9609886946226905
pfaff automotive partners,Pfaff Automotive Partners Inc.,0.9822038166413813
precision resource inc ,Precision Resource,0.9599176479280312
roadwarrior inc ,roadwarrior,0.9465127635368564
select tool inc ,Select Tool,0.941353006912846
berg chilling systems inc ,Berg Chilling Systems,0.9722043085556292
husky injection molding systems,Husky Injection Molding Systems Ltd,0.9721663889952962
lincoln electric company of canada lp,Lincoln Electric Company of Canada,0.9365006477715406
salford group,Salford Group Inc.,0.9423257185683951
4refuel,4Refuel Canada,0.9071680662868629
shawcor,ShawCor Ltd.,0.9013179384444735
slacan industries,SLACAN INDUSTRIES INC.,0.9694619777030776
trans northern pipelines inc ,TRANS-NORTHERN PIPELINES,0.9770387865637349
burlington hydro inc ,Burlington Hydro,0.956782604953092
ministry of municipal and rural affairs and housing,Ministry of Municipal Affairs and Housing,0.9142170006702932
planview utility services limited,Planview Utility Services,0.9085644797319605
power engineers,"POWER Engineers, Inc.",0.959658486325269
kgk science inc ,KGK Science,0.9587667850228894
john howard society of ontario,John Howard Society Ontario,0.9567618775537505
pressreader,PressReader Inc.,0.9410798804521169
scholastic canada,Scholastic Canada Ltd.,0.9229027740420059
abell pest control,Abell Pest Control Inc.,0.9619273783431931
badger daylighting inc,Badger Daylighting,0.9678442605362481
badger daylighting inc,Badger Daylighting Corp.,0.9027341621617231
ecycle solutions,eCycle Solutions Inc.,0.9663607110650511
luminor environmental inc ,LUMINOR Environmental,0.9685129424225837
toronto and region conservation authority (trca),Toronto and Region Conservation Authority,0.9026329715350783
united rentals,"United Rentals, Inc.",0.9532310722617747
the yonge street mission,Yonge Street Mission,0.9056332190293847
cargojet airways ltd ,Cargojet Airways,0.9612063409540405
skyservice business aviation inc ,Skyservice Business Aviation,0.9741758398948542
tandemlaunch inc ,TandemLaunch,0.9570365727792651
mcafee,"MCAFEE, INC.",0.9417242866010314
watchguard technologies,"WatchGuard Technologies, Inc.",0.9780222098086405
ainsworth inc,Ainsworth,0.9387800488461118
precise parklink,Precise ParkLink Inc.,0.9486051855754529
strabag,STRABAG Inc.,0.937240550884208
bunzl canada,Bunzl Canada Inc,0.9551789932514912
champion products corp,Champion Products,0.9198953450358429
fastenal canada,Fastenal Canada LTD,0.9075872240507569
marks supply inc ,MARKS SUPPLY,0.936335151660342
marks supply inc ,Marks Supply,0.936335151660342
the alcohol and gaming commission of ontario,Alcohol and Gaming Commission of Ontario,0.9683740932587496
home and community care support services central east,Home and Community Care Support Services Central...,0.9258909243898177
the city of belleville,City of Belleville,0.9385700786028273
city of guelph,The City of Guelph,0.9306498308795664
city of maple ridge,The City of Maple Ridge,0.9394580262952867
county of essex,The County of Essex,0.931783388990695
ontario ministry of government and consumer services,Ministry of Government and Consumer Services,0.9096044494306402
town of whitby,The Town of Whitby,0.93397170035336
ontario treasury board secretariat,Treasury Board Secretariat,0.9019745903568663
university of calgary,The University of Calgary,0.913407284520343
canada post / postes canada,Canada Post - Postes Canada,0.9045355019680239
purolator inc ,Purolator,0.929796443267112
arbor memorial inc ,Arbor Memorial,0.9587854292446073
enercare inc ,ENERCARE,0.9173374433443169
eventscape,Eventscape Inc.,0.9499261135610789
roma moulding inc ,Roma Moulding,0.9541735074870648
optima communications international,Optima Communications International Inc.,0.9724147129898454
valnet,Valnet Inc.,0.9179072588829202
mark anthony group,Mark Anthony Group Inc.,0.9559159952185101
creaform,Creaform Inc,0.9119555979391503
haakon industries ltd ,Haakon Industries,0.9533142358993639
hydro inc ,Hydro,0.9003352917865218
mad elevator inc,MAD Elevator,0.9440297966332775
xylem inc ,Xylem,0.9196275780911982
benefit cosmetics,Benefit Cosmetics Canada,0.926879723941402
