companyName,industryCode,industry
best service pros,122,facilities services
bgis,122,facilities services
bee clean building maintenance,122,facilities services
cccsi canadian contract cleaning specialists inc ,122,facilities services
cushman and wakefield,122,facilities services
cintas,122,facilities services
citron hygiene us,122,facilities services
enviro clean services inc ,122,facilities services
cleanmark | north america,122,facilities services
commercial cleaning service inc ,122,facilities services
dexterra group,122,facilities services
dogwood ltd,122,facilities services
domus building cleaning company,122,facilities services
dry it corp,122,facilities services
durabond building maintenance,122,facilities services
engie services north america,122,facilities services
freeman audio visual solutions inc,122,facilities services
futurescape landscaping,122,facilities services
gdi integrated facility services,122,facilities services
glaciers edge maintenance llc,122,facilities services
griffin landscape management solutions,122,facilities services
infinity group construction,122,facilities services
kleenway services,122,facilities services
latham pool products,122,facilities services
nrb modular solutions,122,facilities services
national hvac service,122,facilities services
northern college,122,facilities services
plan group inc ,122,facilities services
powell,122,facilities services
precise parklink,122,facilities services
prima klean,122,facilities services
regus,122,facilities services
reliable cleaning services,122,facilities services
scandinavian building services,122,facilities services
service master clean,122,facilities services
skedaddle humane wildlife control,122,facilities services
sodexo,122,facilities services
strabag,122,facilities services
sunshine building maintenance inc ,122,facilities services
swish maintenance limited,122,facilities services
team group,122,facilities services
the cleaning authority vaughan,122,facilities services
the clorox company,122,facilities services
waterford services,122,facilities services
acadia broadcasting,126,media production
snk studios,126,media production
deluxe,126,media production
ericsson,126,media production
farmboy,126,media production
glacier media group,126,media production
red bull,126,media production
ross video,126,media production
sirens media,126,media production
the globe and mail,126,media production
d2l,132,elearning
halight inc,132,elearning
kenna,132,elearning
monarch media inc ,132,elearning
myplanet,132,elearning
norcat,132,elearning
oneclass,132,elearning
pearson,132,elearning
online english institute llc,132,elearning
springboard,132,elearning
university of fredericton,132,elearning
crestview strategy,148,government relations
federation of canadian municipalities,148,government relations
corporation of the township of scugog,148,government relations
anixter,133,wholesale
be power equipment,133,wholesale
bunzl canada,133,wholesale
bardon supplies limited,133,wholesale
brookdale treeland nurseries limited,133,wholesale
cb supplies ltd,133,wholesale
champion products corp,133,wholesale
city electric supply,133,wholesale
deetag ltd,133,wholesale
drexel industries,133,wholesale
emco corporation: plumbing hvac waterworks industrial irrigation fire protection,133,wholesale
eldorado plywood specialties inc ,133,wholesale
fastenal canada,133,wholesale
gamma powersports,133,wholesale
global industrial canada,133,wholesale
guillevin international,133,wholesale
hd supply,133,wholesale
iconix waterworks,133,wholesale
kohl and frisch limited,133,wholesale
krahn chemie group,133,wholesale
levitt safety limited,133,wholesale
marks supply inc ,133,wholesale
napoleon products,133,wholesale
national fire equipment ltd,133,wholesale
nedco,133,wholesale
poolcorp,133,wholesale
prosol inc,133,wholesale
refrigerative supply limited,133,wholesale
reliable parts ltd ,133,wholesale
rexel canada electrical inc ,133,wholesale
robertson electric wholesale,133,wholesale
sayal electronics,133,wholesale
sheridan nurseries limited,133,wholesale
source atlantic limited,133,wholesale
the body shop international plc,133,wholesale
unfi,133,wholesale
westburne,133,wholesale
western marine company,133,wholesale
weston forest,133,wholesale
westward parts services ltd ,133,wholesale
wolseley industrial group,133,wholesale
yorkland controls limited,133,wholesale
brooklyn international trade development center,141,international trade / development
ianz,141,international trade / development
oxfam canada,141,international trade / development
reitmans canada ltâˆšâ©e/ltd,141,international trade / development
sgs,141,international trade / development
tetra tech,141,international trade / development
abbotsford school district,67,primary/secondary education
appleby grammar school,67,primary/secondary education
edmonton catholic schools,67,primary/secondary education
elementa education support services,67,primary/secondary education
grand erie district school board,67,primary/secondary education
hawthorn school for girls,67,primary/secondary education
high prairie school division,67,primary/secondary education
peel district school board,67,primary/secondary education
the rosedale hewens academy trust,67,primary/secondary education
scientists in school,67,primary/secondary education
thames valley district school board,67,primary/secondary education
the bishop strachan school,67,primary/secondary education
toronto district school board,67,primary/secondary education
toronto international college,67,primary/secondary education
trillium lakelands district school board,67,primary/secondary education
canadian forces morale and welfare services,71,military
aamjiwnaang first nation,75,government administration
canadian food inspection agency,75,government administration
agriculture and agri food canada,75,government administration
the alcohol and gaming commission of ontario,75,government administration
atikameksheng anishnawbek,75,government administration
bc public service,75,government administration
canada mortgage and housing corporation (cmhc) sociã©tã© canadienne d'hypothã©ques et de logement(schl),75,government administration
canada revenue agency agence du revenu du canada,75,government administration
canadian armed forces | forces armã©es canadiennes,75,government administration
canadian coast guard/garde cã©tiã©re canadienne,75,government administration
canadian security intelligence service (csis) | service canadien du renseignement de sã©curitã© (scrs),75,government administration
home and community care support services central east,75,government administration
city of windsor,75,government administration
the city of belleville,75,government administration
city of brampton,75,government administration
brockville fire department,75,government administration
city of burlington,75,government administration
city of calgary,75,government administration
city of cambridge,75,government administration
city of greater sudbury,75,government administration
city of guelph,75,government administration
city of hamilton,75,government administration
kawartha lakes,75,government administration
city of kitchener,75,government administration
city of london corporation,75,government administration
city of maple ridge,75,government administration
city of markham,75,government administration
city of mississauga,75,government administration
city of ottawa,75,government administration
city of richmond hill,75,government administration
city of st catharines,75,government administration
city of stratford,75,government administration
niagara region public health,75,government administration
city of thunder bay,75,government administration
city of toronto,75,government administration
city of waterloo,75,government administration
city of woodstock georgia,75,government administration
county of essex,75,government administration
hastings county,75,government administration
the corporation of the county of lambton,75,government administration
middlesex county,75,government administration
peterborough county,75,government administration
county of simcoe,75,government administration
courts administration service,75,government administration
ã©lections canada | elections canada,75,government administration
employment and social development canada,75,government administration
environment and climate change canada,75,government administration
global affairs canada | affaires mondiales canada,75,government administration
government of alberta,75,government administration
health canada | santã© canada,75,government administration
kotra toronto the consulate general of the republic of korea commercial section in toronto,75,government administration
metro,75,government administration
ontario ministry of government and consumer services,75,government administration
ministry of natural resources,75,government administration
ontario ministry of children community and social services,75,government administration
ontario ministry of the solicitor general,75,government administration
municipal property assessment corporation,75,government administration
natural sciences and engineering research council of canada (nserc),75,government administration
national capital commission commission de la capitale nationale,75,government administration
niagara region,75,government administration
nipissing first nation,75,government administration
office of the superintendent of financial institutions canada,75,government administration
ontario arts council,75,government administration
ontario ministry of northern development mines natural resources and forestry,75,government administration
ontario public service leadership,75,government administration
privy council office,75,government administration
region of waterloo,75,government administration
regional municipality of wood buffalo,75,government administration
the corporation of the city of sarnia,75,government administration
the corporation of the city of sault ste marie ontario,75,government administration
the federal bridge corporation limited,75,government administration
toronto community housing,75,government administration
the corporation of the town of ajax,75,government administration
town of bradford west gwillimbury,75,government administration
corporation of the town of collingwood,75,government administration
town of georgina,75,government administration
town of hanover massachusetts,75,government administration
town of newmarket,75,government administration
town of oakville,75,government administration
town of penetanguishene,75,government administration
town of whitby,75,government administration
ontario treasury board secretariat,75,government administration
united counties of leeds and grenville,75,government administration
canadian federation of independent business,79,public policy
ey,79,public policy
university of calgary,79,public policy
apex graphics,83,printing
aztex enterprises ltd (azx sport),83,printing
brant instore,83,printing
creative silhouettes inc,83,printing
emmerson packaging,83,printing
amp printing + graphics,83,printing
fastsignsã©,83,printing
lowe martin,83,printing
myc graphics,83,printing
print three,83,printing
sinalite,83,printing
speedpro imaging,83,printing
stickeryou,83,printing
turbo images,83,printing
village print and media,83,printing
canada post / postes canada,87,package/freight delivery
canadian national railway (usa),87,package/freight delivery
gls canada,87,package/freight delivery
fedex,87,package/freight delivery
nationex,87,package/freight delivery
purolator inc ,87,package/freight delivery
schenker of canada limited,87,package/freight delivery
ups united parcel service,87,package/freight delivery
ups,87,package/freight delivery
1 800 radiator and a/c,91,consumer services
1 800 got junk?,91,consumer services
arbor memorial inc ,91,consumer services
corner gas,91,consumer services
blo blow dry bar,91,consumer services
caa north and east ontario,91,consumer services
cantalk (canada) inc ,91,consumer services
communauto,91,consumer services
hillside terrace senior living,91,consumer services
value truck sales llc,91,consumer services
dogtopia,91,consumer services
enercare inc ,91,consumer services
general assembly inc ,91,consumer services
hellofresh,91,consumer services
lawrence park complete garden care,91,consumer services
leaffilter gutter protection,91,consumer services
molly maid,91,consumer services
maidpro,91,consumer services
majorel,91,consumer services
merry maids corporate,91,consumer services
nordia inc ,91,consumer services
nutri lawn,91,consumer services
o2e brands,91,consumer services
pawsitively k 9,91,consumer services
pods,91,consumer services
pool supplies canada,91,consumer services
reliance home comfort,91,consumer services
reno assistance by desjardins,91,consumer services
expace par second closet,91,consumer services
service experts heating and air conditioning,91,consumer services
servicemaster restore,91,consumer services
simply green home services inc ,91,consumer services
south essex community council (secc),91,consumer services
sport clips haircuts,91,consumer services
sport clips canada,91,consumer services
starbucks,91,consumer services
steam dry canada national service provider for the home depot canada (cleaning services),91,consumer services
telus digital,91,consumer services
terminix canada,91,consumer services
the gardener inc,91,consumer services
the grounds guysâ¬ã†,91,consumer services
tlc landscaping design + pools,91,consumer services
top hat cleaners,91,consumer services
we install it,91,consumer services
weed man,91,consumer services
moore brothers company,95,maritime
fleetway inc ,95,maritime
gold shipping,95,maritime
gloria marine,95,maritime
mckeil marine limited,95,maritime
osi maritime systems,95,maritime
patch landscaping and snow removal inc ,99,design
cambium incorporated,99,design
cole engineering group,99,design
dnd,99,design
eventscape,99,design
fvr group inc ,99,design
hdr,99,design
hush,99,design
irpinia kitchens,99,design
jne,99,design
krown,99,design
mad river ltd,99,design
neuronicworks inc ,99,design
ocad u co,99,design
roma moulding inc ,99,design
the central group,99,design
umbra,99,design
walterfedy,99,design
wsp,99,design
the urban writers,103,writing / editing
native women's association of canada,107,political/ganization
empire,115,music
rockstar music,115,music
the royal conservatory of music,115,music
warner music group,115,music
blinq networks,119,wireless
novotech technologies,119,wireless
ocr canada,119,wireless
virgin mobile usa,119,wireless
7x powered group,123,outsourcing/offshoring
alorica,123,outsourcing/offshoring
bill gosling outsourcing,123,outsourcing/offshoring
concentrix inc ,123,outsourcing/offshoring
exl,123,outsourcing/offshoring
hoa sao group,123,outsourcing/offshoring
hgs hinduja global solutions,123,outsourcing/offshoring
housekeeper,123,outsourcing/offshoring
millennium 1 solutions,123,outsourcing/offshoring
optima communications international,123,outsourcing/offshoring
percepta,123,outsourcing/offshoring
sitel group,123,outsourcing/offshoring
startek,123,outsourcing/offshoring
the sydney call centre,123,outsourcing/offshoring
wipro,123,outsourcing/offshoring
vivishaas artage animation studio private limited,127,animation
atomic cartoons,127,animation
brown bag films,127,animation
copernicus studios,127,animation
guru studio,127,animation
mercury filmworks,127,animation
valnet,127,animation
one stop sourcing and supply co ,134,import / export
air menzies international,134,import / export
sustenance trading co ,134,import / export
wesco international inc ,134,import / export
andrew peller limited,142,wine / spirits
arterra wines canada,142,wine / spirits
bacardi,142,wine / spirits
christopher stewart wine and spirits inc ,142,wine / spirits
diageo,142,wine / spirits
imperial flavors beverage co,142,wine / spirits
lallemand,142,wine / spirits
magnotta winery,142,wine / spirits
mark anthony group,142,wine / spirits
the brewer's apprentice,142,wine / spirits
vin bon,142,wine / spirits
amg metals inc,135,mechanical/ industrial engineering
air treatment corporation,135,mechanical/ industrial engineering
allnorth consultants limited,135,mechanical/ industrial engineering
arconic,135,mechanical/ industrial engineering
avery weigh tronix,135,mechanical/ industrial engineering
b c instruments,135,mechanical/ industrial engineering
berendsen fluid power,135,mechanical/ industrial engineering
trane,135,mechanical/ industrial engineering
bosch rexroth,135,mechanical/ industrial engineering
bpa,135,mechanical/ industrial engineering
ces poweron,135,mechanical/ industrial engineering
cgc group bulldog heat pump,135,mechanical/ industrial engineering
ckf systems,135,mechanical/ industrial engineering
cancoil,135,mechanical/ industrial engineering
carmichael engineering ltd ,135,mechanical/ industrial engineering
cleaver brooks,135,mechanical/ industrial engineering
cooney technologies,135,mechanical/ industrial engineering
durose manufacturing limited,135,mechanical/ industrial engineering
ecosystem,135,mechanical/ industrial engineering
element materials technology,135,mechanical/ industrial engineering
engineered air,135,mechanical/ industrial engineering
eteros,135,mechanical/ industrial engineering
creaform,135,mechanical/ industrial engineering
gastops,135,mechanical/ industrial engineering
hydra dyne technology inc ,135,mechanical/ industrial engineering
haakon industries ltd ,135,mechanical/ industrial engineering
aci a howden company,135,mechanical/ industrial engineering
hydro inc ,135,mechanical/ industrial engineering
ifab engineering partners ltd ,135,mechanical/ industrial engineering
kone,135,mechanical/ industrial engineering
lower lakes towing ltd,135,mechanical/ industrial engineering
leadec,135,mechanical/ industrial engineering
mad elevator inc,135,mechanical/ industrial engineering
mds gas turbine engine solutions,135,mechanical/ industrial engineering
mistras group inc ,135,mechanical/ industrial engineering
oerlikon,135,mechanical/ industrial engineering
patrick mechanical limited ,135,mechanical/ industrial engineering
powell,135,mechanical/ industrial engineering
proto3000 | design additive manufacturing and metrology,135,mechanical/ industrial engineering
rjb machining ltd ,135,mechanical/ industrial engineering
samco machinery,135,mechanical/ industrial engineering
schindler group,135,mechanical/ industrial engineering
sleegers engineered products inc ,135,mechanical/ industrial engineering
trojan technologies,135,mechanical/ industrial engineering
vdg (van der graaf),135,mechanical/ industrial engineering
victaulic,135,mechanical/ industrial engineering
winsafe,135,mechanical/ industrial engineering
xylem inc ,135,mechanical/ industrial engineering
benefit cosmetics,143,luxury goods / jewelry
chanel,143,luxury goods / jewelry
gucci,143,luxury goods / jewelry
louis vuitton,143,luxury goods / jewelry
luxottica,143,luxury goods / jewelry
michael kors,143,luxury goods / jewelry
plan c official,143,luxury goods / jewelry
pandora,143,luxury goods / jewelry
sephora,143,luxury goods / jewelry
