companyName,industryCode,industry
leavens volkswagen inc,53.0,automotive
leggat mazda of burlington,53.0,automotive
lexus of london,53.0,automotive
linamar corporation,53.0,automotive
listowel technology inc ,53.0,automotive
london kia,53.0,automotive
finch chrysler dodge jeep ram ltd ,53.0,automotive
MITSUI HIGH-TEC CANADA,53.0,automotive
mva stratford inc ,53.0,automotive
Magna International Inc.,53.0,automotive
manitoulin chrysler,53.0,automotive
Marwood International Inc.,53.0,automotive
maslack supply ltd ,53.0,automotive
mckenzie's associated auctioneers,53.0,automotive
meadowvale honda,53.0,automotive
mercedes benz burlington,53.0,automotive
metrican,53.0,automotive
midas auto service experts,53.0,automotive
milton toyota,53.0,automotive
mitchell plastics,53.0,automotive
motoinsight,53.0,automotive
motor sports world,53.0,automotive
mr lube canada,53.0,automotive
Multimatic Inc.,53.0,automotive
napa auto parts,53.0,automotive
national tire distributors,53.0,automotive
navotar inc,53.0,automotive
nett technologies inc,53.0,automotive
j g kern enterprises inc ,53.0,automotive
newroads automotive group,53.0,automotive
newmarket hyundai,53.0,automotive
ontario die international,53.0,automotive
ottawa goodtime centre,53.0,automotive
mobius group,53.0,automotive
PBS Systems,53.0,automotive
Pfaff Automotive Partners Inc.,53.0,automotive
phaeton automotive group,53.0,automotive
pickering volkswagen,53.0,automotive
policaro group,53.0,automotive
Precision Resource,53.0,automotive
proactive dealer solutions,53.0,automotive
pwo canada inc ,53.0,automotive
rafih auto group,53.0,automotive
rapid rtc,53.0,automotive
roadwarrior,53.0,automotive
scarborough toyota,53.0,automotive
Select Tool Inc.,53.0,automotive
seven view chrysler,53.0,automotive
speedy auto service,53.0,automotive
st onge recreation,53.0,automotive
streetsville hyundai,53.0,automotive
subaru of london,53.0,automotive
super suds car wash abilene tx,53.0,automotive
symtech corporation,53.0,automotive
tiercon corp ,53.0,automotive
toronto hyundai,53.0,automotive
towtal roadside solutions inc,53.0,automotive
toyota motor corporation,53.0,automotive
upper james toyota,53.0,automotive
vari form,53.0,automotive
victory ford dyersville,53.0,automotive
castrol wakefield canada inc,53.0,automotive
warren industries ltd ,53.0,automotive
weins canada,53.0,automotive
whiteoak ford lincoln,53.0,automotive
wurth canada limited,53.0,automotive
xperigo,53.0,automotive
yorkdale ford lincoln sales,53.0,automotive
young drivers of canada,53.0,automotive
zanchin automotive group,53.0,automotive
abs machining,55.0,machinery
aag tailored cutting solutions,55.0,machinery
integrity tool and mold inc ,55.0,machinery
accumetal manufacturing inc ,55.0,machinery
all seasons equipment mfg,55.0,machinery
battlefield equipment rentals / location diã©quipement battlefield,55.0,machinery
Berg Chilling Systems,55.0,machinery
brandt group of companies,55.0,machinery
cmi heavy industries,55.0,machinery
trim machineryandautomation ltd ,55.0,machinery
static clean international inc ,55.0,machinery
delta power equipment,55.0,machinery
advance millwrights inc ,55.0,machinery
faema,55.0,machinery
gal power systems,55.0,machinery
hillmar industries ltd ,55.0,machinery
Husky Injection Molding Systems Ltd,55.0,machinery
jed equipment co inc ,55.0,machinery
john deere,55.0,machinery
johnston equipment,55.0,machinery
laser metal profiles limited ,55.0,machinery
leavitt machinery,55.0,machinery
liebherr canada ltd ,55.0,machinery
Lincoln Electric Company of Canada,55.0,machinery
zetapack srl,55.0,machinery
mancor industries inc ,55.0,machinery
niagara manufacturing co inc,55.0,machinery
matcom,55.0,machinery
metso,55.0,machinery
natpro,55.0,machinery
patriot forge co ,55.0,machinery
pfm packaging machinery s p a ,55.0,machinery
premier equipment ltd ,55.0,machinery
ritchie bros ,55.0,machinery
royal machine solutions,55.0,machinery
Salford Group Inc.,55.0,machinery
sms equipment inc ,55.0,machinery
south essex fabricating inc,55.0,machinery
top lift enterprises inc ,55.0,machinery
tri mach group inc ,55.0,machinery
wajax,55.0,machinery
weldco companies,55.0,machinery
4Refuel Canada,57.0,oil / energy
applied manufacturing technologies lp,57.0,oil / energy
canadian babbitt bearings ltd,57.0,oil / energy
canadian natural resources limited (cnrl),57.0,oil / energy
corrosion service company limited,57.0,oil / energy
enbridge,57.0,oil / energy
enerflex ltd ,57.0,oil / energy
exterran,57.0,oil / energy
haztech,57.0,oil / energy
just energy,57.0,oil / energy
kpmg,57.0,oil / energy
keyera,57.0,oil / energy
macewen petroleum inc ,57.0,oil / energy
a p moller maersk,57.0,oil / energy
mcdougall energy inc ,57.0,oil / energy
ministry of energy and energy industries,57.0,oil / energy
mpn capital markets,57.0,oil / energy
nabors industries,57.0,oil / energy
north central coop,57.0,oil / energy
suncor,57.0,oil / energy
phoenix petroleum philippines inc ,57.0,oil / energy
reliance offshore,57.0,oil / energy
rimrock energy partners llc,57.0,oil / energy
ShawCor Ltd.,57.0,oil / energy
shell,57.0,oil / energy
SLACAN INDUSTRIES INC.,57.0,oil / energy
spx flow,57.0,oil / energy
streamline inspection ltd ,57.0,oil / energy
suncor energy services inc,57.0,oil / energy
superior propane,57.0,oil / energy
TRANS-NORTHERN PIPELINES,57.0,oil / energy
united services group an inc 5000 company,57.0,oil / energy
wood,57.0,oil / energy
worldpac canada inc,57.0,oil / energy
american iron and metal (aim),59.0,utilities
bruce power,59.0,utilities
Burlington Hydro,59.0,utilities
clearesult,59.0,utilities
dura line,59.0,utilities
fortisbc,59.0,utilities
g tel,59.0,utilities
hydro one,59.0,utilities
ibi group,59.0,utilities
independent electricity system operator (ieso),59.0,utilities
kti limited,59.0,utilities
klean and brite,59.0,utilities
lm generating power co ltd,59.0,utilities
liberty utilities service corp,59.0,utilities
magna iv engineering,59.0,utilities
Ministry of Municipal Affairs and Housing,59.0,utilities
municipal maintenance co ,59.0,utilities
lakeland holding ltd,59.0,utilities
olameter inc ,59.0,utilities
ontario energy board,59.0,utilities
ontario power generation,59.0,utilities
peterborough utilities group,59.0,utilities
pioneer energy gas station,59.0,utilities
Planview Utility Services,59.0,utilities
"POWER Engineers, Inc.",59.0,utilities
toronto hydro,59.0,utilities
davey tree expert co of canada limited,61.0,paper / forest products
domtar,61.0,paper / forest products
eacom timber corporation,61.0,paper / forest products
cfl flooring,61.0,paper / forest products
futamura usa inc,61.0,paper / forest products
dakeryn industries ltd,61.0,paper / forest products
irving tissue,61.0,paper / forest products
norbord south carolina inc,61.0,paper / forest products
rayonier advanced materials,61.0,paper / forest products
resolute forest products,61.0,paper / forest products
roseburg forest products,61.0,paper / forest products
duval's cutting tools,61.0,paper / forest products
stella jones inc ,61.0,paper / forest products
white river forest products,61.0,paper / forest products
agrisolutionsã© inc ,63.0,farming
bayer,63.0,farming
steinbeck country produce inc ,63.0,farming
crop defenders ltd,63.0,farming
egg farmers of canada / les producteurs diã©ufs du canada,63.0,farming
fs partners,63.0,farming
fernlea flowers ltd ,63.0,farming
freeman herbs,63.0,farming
greenhorizons sod farms,63.0,farming
sunens,63.0,farming
mucci farms,63.0,farming
manderley turf products inc ,63.0,farming
planetary care â€šã„ã¬ a regen ag community,63.0,farming
masterfeeds,63.0,farming
nutrien ag solutions,63.0,farming
ontario plants propagation limited,63.0,farming
pingle's farm market,63.0,farming
plant products,63.0,farming
sollio agriculture,63.0,farming
stokes seeds,63.0,farming
sylvite agri services,63.0,farming
thrive cannabis,63.0,farming
landcatch natural selection,66.0,fishery
alberta innovates,70.0,research
bcit applied research,70.0,research
canadian nuclear laboratories,70.0,research
collaborative neuroscience research (cns) a division of apex innovative sciences,70.0,research
cameco,70.0,research
cliantha research limited,70.0,research
deciem | the abnormal beauty company,70.0,research
demant,70.0,research
genpact,70.0,research
georgian college research and innovation,70.0,research
KGK Science,70.0,research
kgs research,70.0,research
mitacs,70.0,research
ncri | national cancer research institute,70.0,research
national research council canada / conseil national de recherches canada,70.0,research
nucro technics inc ,70.0,research
ontario institute for cancer research,70.0,research
abdul latif jameel poverty action lab (j pal),70.0,research
robarts clinical trials b v ,70.0,research
ryerson university,70.0,research
samsung electronics,70.0,research
university of ottawa,70.0,research
university of windsor,70.0,research
vineland research and innovation centre,70.0,research
cwb group,78.0,public safety
direct traffic management,78.0,public safety
immigration consultants of canada regulatory council (iccrc),78.0,public safety
John Howard Society Ontario,78.0,public safety
north bay parry sound district health unit,78.0,public safety
college of medical radiation and imaging technologists of ontario,78.0,public safety
sagamok anishnawbek,78.0,public safety
truckandtrailer ca,82.0,publishing
emond publishing,82.0,publishing
mcgraw hill,82.0,publishing
PressReader Inc.,82.0,publishing
Scholastic Canada Ltd.,82.0,publishing
zoocasa realty inc ,82.0,publishing
agat laboratories,86.0,environmental services
Abell Pest Control Inc.,86.0,environmental services
Badger Daylighting Corp.,86.0,environmental services
bartlett tree experts,86.0,environmental services
sevenson environmental services inc ,86.0,environmental services
caduceon environmental laboratories,86.0,environmental services
canadian wildlife federation / fã©dã©ration canadienne de la faune,86.0,environmental services
clean harbors,86.0,environmental services
clearford water systems,86.0,environmental services
conservation halton,86.0,environmental services
corteva agriscience,86.0,environmental services
culligan international,86.0,environmental services
dst consulting engineers inc ,86.0,environmental services
drain all ltd ,86.0,environmental services
dye and durham corporation,86.0,environmental services
eCycle Solutions Inc.,86.0,environmental services
globalex enviro llc,86.0,environmental services
eurofins,86.0,environmental services
ferrovial,86.0,environmental services
geoscape contracting,86.0,environmental services
golder,86.0,environmental services
greensaver,86.0,environmental services
hetek solutions inc,86.0,environmental services
joe johnson equipment,86.0,environmental services
LUMINOR Environmental,86.0,environmental services
matrix solutions inc ,86.0,environmental services
mâˆšâ©rieux nutrisciences,86.0,environmental services
metro compactor service inc,86.0,environmental services
miller waste systems inc ,86.0,environmental services
modern landfill inc ,86.0,environmental services
zero waste leeds,86.0,environmental services
ontario clean water agency,86.0,environmental services
orkin canada,86.0,environmental services
pinchin ltd ,86.0,environmental services
qm environmental,86.0,environmental services
rwdi,86.0,environmental services
safety kleen,86.0,environmental services
sanimax,86.0,environmental services
stantec,86.0,environmental services
stericycle,86.0,environmental services
terrapure environmental,86.0,environmental services
Toronto and Region Conservation Authority (TRCA),86.0,environmental services
"United Rentals, Inc.",86.0,environmental services
waste connections,86.0,environmental services
waste management,86.0,environmental services
wasteco,86.0,environmental services
105 gibson centre,90.0,civic / social/ganization
acorn canada,90.0,civic / social/ganization
alstom,90.0,civic / social/ganization
christian horizons,90.0,civic / social/ganization
community living ontario,90.0,civic / social/ganization
crossroads international | carrefour international,90.0,civic / social/ganization
engineers without borders international,90.0,civic / social/ganization
dutchtechsf,90.0,civic / social/ganization
family and children's services of the waterloo region,90.0,civic / social/ganization
food banks canada | banques alimentaires canada,90.0,civic / social/ganization
foodshare toronto,90.0,civic / social/ganization
gifted people services,90.0,civic / social/ganization
st hope,90.0,civic / social/ganization
leduc downtown business association,90.0,civic / social/ganization
northwest center,90.0,civic / social/ganization
mozilla,90.0,civic / social/ganization
northern children's services,90.0,civic / social/ganization
the career foundation,90.0,civic / social/ganization
Yonge Street Mission,90.0,civic / social/ganization
ywca toronto,90.0,civic / social/ganization
airmiles llc,94.0,airlines/aviation
aviation gse,94.0,airlines/aviation
catsa / acsta,94.0,airlines/aviation
canadian north,94.0,airlines/aviation
Cargojet Airways Ltd.,94.0,airlines/aviation
chartright air group,94.0,airlines/aviation
greater toronto airports authority,94.0,airlines/aviation
ledcor,94.0,airlines/aviation
skylink express inc ,94.0,airlines/aviation
pcc aerostructures,94.0,airlines/aviation
porter airlines inc ,94.0,airlines/aviation
Skyservice Business Aviation,94.0,airlines/aviation
wasaya airways lp,94.0,airlines/aviation
bpr,98.0,public relations / communications
levert group,98.0,public relations / communications
midas,98.0,public relations / communications
national public relations,98.0,public relations / communications
air liquide,102.0,chemicals
dsm,106.0,venture capital / private equity
etg,106.0,venture capital / private equity
halibut equity,106.0,venture capital / private equity
harvest builders,106.0,venture capital / private equity
ivaco rolling mills,106.0,venture capital / private equity
the lego group,106.0,venture capital / private equity
lighthouse labs rva,106.0,venture capital / private equity
allianz,106.0,venture capital / private equity
qualcomm,106.0,venture capital / private equity
TandemLaunch,106.0,venture capital / private equity
unilever,106.0,venture capital / private equity
bessemer venture partners,106.0,venture capital / private equity
zeiss group,106.0,venture capital / private equity
asp inc,110.0,events services
avw telav inc,110.0,events services
earls kitchen + bar,110.0,events services
eventmobi,110.0,events services
freshco,110.0,events services
metroconnections,110.0,events services
hacienda sarria,110.0,events services
icff,110.0,events services
major tom,110.0,events services
storagevault canada inc (svi),110.0,events services
the canadian institute,110.0,events services
wabano centre for aboriginal health,110.0,events services
dell technologies,118.0,computer / network security
fortinet,118.0,computer / network security
gosecure,118.0,computer / network security
herjavec group,118.0,computer / network security
"MCAFEE, INC.",118.0,computer / network security
proofpoint,118.0,computer / network security
sonicwall,118.0,computer / network security
"WatchGuard Technologies, Inc.",118.0,computer / network security
winmagic,118.0,computer / network security
Ainsworth,122.0,facilities services
angus consulting management limited,122.0,facilities services
apollo property management,122.0,facilities services
best service pros,122.0,facilities services
bgis,122.0,facilities services
bee clean building maintenance,122.0,facilities services
cccsi canadian contract cleaning specialists inc ,122.0,facilities services
cushman and wakefield,122.0,facilities services
cintas,122.0,facilities services
citron hygiene us,122.0,facilities services
enviro clean services inc ,122.0,facilities services
cleanmark | north america,122.0,facilities services
commercial cleaning service inc ,122.0,facilities services
dexterra group,122.0,facilities services
dogwood ltd,122.0,facilities services
domus building cleaning company,122.0,facilities services
dry it corp,122.0,facilities services
durabond building maintenance,122.0,facilities services
engie services north america,122.0,facilities services
freeman audio visual solutions inc,122.0,facilities services
futurescape landscaping,122.0,facilities services
gdi integrated facility services,122.0,facilities services
glaciers edge maintenance llc,122.0,facilities services
griffin landscape management solutions,122.0,facilities services
infinity group construction,122.0,facilities services
kleenway services,122.0,facilities services
latham pool products,122.0,facilities services
nrb modular solutions,122.0,facilities services
national hvac service,122.0,facilities services
northern college,122.0,facilities services
plan group inc ,122.0,facilities services
powell,122.0,facilities services
Precise ParkLink Inc.,122.0,facilities services
prima klean,122.0,facilities services
regus,122.0,facilities services
reliable cleaning services,122.0,facilities services
scandinavian building services,122.0,facilities services
service master clean,122.0,facilities services
skedaddle humane wildlife control,122.0,facilities services
sodexo,122.0,facilities services
STRABAG Inc.,122.0,facilities services
sunshine building maintenance inc ,122.0,facilities services
swish maintenance limited,122.0,facilities services
team group,122.0,facilities services
the cleaning authority vaughan,122.0,facilities services
the clorox company,122.0,facilities services
waterford services,122.0,facilities services
acadia broadcasting,126.0,media production
snk studios,126.0,media production
deluxe,126.0,media production
ericsson,126.0,media production
farmboy,126.0,media production
glacier media group,126.0,media production
red bull,126.0,media production
ross video,126.0,media production
sirens media,126.0,media production
the globe and mail,126.0,media production
d2l,132.0,elearning
halight inc,132.0,elearning
kenna,132.0,elearning
monarch media inc ,132.0,elearning
myplanet,132.0,elearning
norcat,132.0,elearning
oneclass,132.0,elearning
pearson,132.0,elearning
online english institute llc,132.0,elearning
springboard,132.0,elearning
university of fredericton,132.0,elearning
crestview strategy,148.0,government relations
federation of canadian municipalities,148.0,government relations
corporation of the township of scugog,148.0,government relations
anixter,133.0,wholesale
be power equipment,133.0,wholesale
Bunzl Canada Inc,133.0,wholesale
bardon supplies limited,133.0,wholesale
brookdale treeland nurseries limited,133.0,wholesale
cb supplies ltd,133.0,wholesale
Champion Products,133.0,wholesale
city electric supply,133.0,wholesale
deetag ltd,133.0,wholesale
drexel industries,133.0,wholesale
emco corporation: plumbing hvac waterworks industrial irrigation fire protection,133.0,wholesale
eldorado plywood specialties inc ,133.0,wholesale
Fastenal Canada LTD,133.0,wholesale
gamma powersports,133.0,wholesale
global industrial canada,133.0,wholesale
guillevin international,133.0,wholesale
hd supply,133.0,wholesale
iconix waterworks,133.0,wholesale
kohl and frisch limited,133.0,wholesale
krahn chemie group,133.0,wholesale
levitt safety limited,133.0,wholesale
Marks Supply Inc,133.0,wholesale
napoleon products,133.0,wholesale
national fire equipment ltd,133.0,wholesale
nedco,133.0,wholesale
poolcorp,133.0,wholesale
prosol inc,133.0,wholesale
refrigerative supply limited,133.0,wholesale
reliable parts ltd ,133.0,wholesale
rexel canada electrical inc ,133.0,wholesale
robertson electric wholesale,133.0,wholesale
sayal electronics,133.0,wholesale
sheridan nurseries limited,133.0,wholesale
source atlantic limited,133.0,wholesale
the body shop international plc,133.0,wholesale
unfi,133.0,wholesale
westburne,133.0,wholesale
western marine company,133.0,wholesale
weston forest,133.0,wholesale
westward parts services ltd ,133.0,wholesale
wolseley industrial group,133.0,wholesale
yorkland controls limited,133.0,wholesale
brooklyn international trade development center,141.0,international trade / development
ianz,141.0,international trade / development
oxfam canada,141.0,international trade / development
reitmans canada ltâˆšâ©e/ltd,141.0,international trade / development
sgs,141.0,international trade / development
tetra tech,141.0,international trade / development
abbotsford school district,67.0,primary/secondary education
appleby grammar school,67.0,primary/secondary education
edmonton catholic schools,67.0,primary/secondary education
elementa education support services,67.0,primary/secondary education
grand erie district school board,67.0,primary/secondary education
hawthorn school for girls,67.0,primary/secondary education
high prairie school division,67.0,primary/secondary education
peel district school board,67.0,primary/secondary education
the rosedale hewens academy trust,67.0,primary/secondary education
scientists in school,67.0,primary/secondary education
thames valley district school board,67.0,primary/secondary education
the bishop strachan school,67.0,primary/secondary education
toronto district school board,67.0,primary/secondary education
toronto international college,67.0,primary/secondary education
trillium lakelands district school board,67.0,primary/secondary education
canadian forces morale and welfare services,71.0,military
aamjiwnaang first nation,75.0,government administration
canadian food inspection agency,75.0,government administration
agriculture and agri food canada,75.0,government administration
Alcohol and Gaming Commission of Ontario,75.0,government administration
atikameksheng anishnawbek,75.0,government administration
bc public service,75.0,government administration
canada mortgage and housing corporation (cmhc) sociã©tã© canadienne d'hypothã©ques et de logement(schl),75.0,government administration
canada revenue agency agence du revenu du canada,75.0,government administration
canadian armed forces | forces armã©es canadiennes,75.0,government administration
canadian coast guard/garde cã©tiã©re canadienne,75.0,government administration
canadian security intelligence service (csis) | service canadien du renseignement de sã©curitã© (scrs),75.0,government administration
Home and Community Care Support Services Central...,75.0,government administration
city of windsor,75.0,government administration
City of Belleville,75.0,government administration
city of brampton,75.0,government administration
brockville fire department,75.0,government administration
city of burlington,75.0,government administration
city of calgary,75.0,government administration
city of cambridge,75.0,government administration
city of greater sudbury,75.0,government administration
The City of Guelph,75.0,government administration
city of hamilton,75.0,government administration
kawartha lakes,75.0,government administration
city of kitchener,75.0,government administration
city of london corporation,75.0,government administration
The City of Maple Ridge,75.0,government administration
city of markham,75.0,government administration
city of mississauga,75.0,government administration
city of ottawa,75.0,government administration
city of richmond hill,75.0,government administration
city of st catharines,75.0,government administration
city of stratford,75.0,government administration
niagara region public health,75.0,government administration
city of thunder bay,75.0,government administration
city of toronto,75.0,government administration
city of waterloo,75.0,government administration
city of woodstock georgia,75.0,government administration
The County of Essex,75.0,government administration
hastings county,75.0,government administration
the corporation of the county of lambton,75.0,government administration
middlesex county,75.0,government administration
peterborough county,75.0,government administration
county of simcoe,75.0,government administration
courts administration service,75.0,government administration
ã©lections canada | elections canada,75.0,government administration
employment and social development canada,75.0,government administration
environment and climate change canada,75.0,government administration
global affairs canada | affaires mondiales canada,75.0,government administration
government of alberta,75.0,government administration
health canada | santã© canada,75.0,government administration
kotra toronto the consulate general of the republic of korea commercial section in toronto,75.0,government administration
metro,75.0,government administration
Ministry of Government and Consumer Services,75.0,government administration
ministry of natural resources,75.0,government administration
ontario ministry of children community and social services,75.0,government administration
ontario ministry of the solicitor general,75.0,government administration
municipal property assessment corporation,75.0,government administration
natural sciences and engineering research council of canada (nserc),75.0,government administration
national capital commission commission de la capitale nationale,75.0,government administration
niagara region,75.0,government administration
nipissing first nation,75.0,government administration
office of the superintendent of financial institutions canada,75.0,government administration
ontario arts council,75.0,government administration
ontario ministry of northern development mines natural resources and forestry,75.0,government administration
ontario public service leadership,75.0,government administration
privy council office,75.0,government administration
region of waterloo,75.0,government administration
regional municipality of wood buffalo,75.0,government administration
the corporation of the city of sarnia,75.0,government administration
the corporation of the city of sault ste marie ontario,75.0,government administration
the federal bridge corporation limited,75.0,government administration
toronto community housing,75.0,government administration
the corporation of the town of ajax,75.0,government administration
town of bradford west gwillimbury,75.0,government administration
corporation of the town of collingwood,75.0,government administration
town of georgina,75.0,government administration
town of hanover massachusetts,75.0,government administration
town of newmarket,75.0,government administration
town of oakville,75.0,government administration
town of penetanguishene,75.0,government administration
The Town of Whitby,75.0,government administration
Treasury Board Secretariat,75.0,government administration
united counties of leeds and grenville,75.0,government administration
canadian federation of independent business,79.0,public policy
ey,79.0,public policy
University of Calgary,79.0,public policy
apex graphics,83.0,printing
aztex enterprises ltd (azx sport),83.0,printing
brant instore,83.0,printing
creative silhouettes inc,83.0,printing
emmerson packaging,83.0,printing
amp printing + graphics,83.0,printing
fastsignsã©,83.0,printing
lowe martin,83.0,printing
myc graphics,83.0,printing
print three,83.0,printing
sinalite,83.0,printing
speedpro imaging,83.0,printing
stickeryou,83.0,printing
turbo images,83.0,printing
village print and media,83.0,printing
Canada Post - Postes Canada,87.0,package/freight delivery
canadian national railway (usa),87.0,package/freight delivery
gls canada,87.0,package/freight delivery
fedex,87.0,package/freight delivery
nationex,87.0,package/freight delivery
Purolator,87.0,package/freight delivery
schenker of canada limited,87.0,package/freight delivery
ups united parcel service,87.0,package/freight delivery
ups,87.0,package/freight delivery
1 800 radiator and a/c,91.0,consumer services
1 800 got junk?,91.0,consumer services
Arbor Memorial,91.0,consumer services
corner gas,91.0,consumer services
blo blow dry bar,91.0,consumer services
caa north and east ontario,91.0,consumer services
cantalk (canada) inc ,91.0,consumer services
communauto,91.0,consumer services
hillside terrace senior living,91.0,consumer services
value truck sales llc,91.0,consumer services
dogtopia,91.0,consumer services
ENERCARE,91.0,consumer services
general assembly inc ,91.0,consumer services
hellofresh,91.0,consumer services
lawrence park complete garden care,91.0,consumer services
leaffilter gutter protection,91.0,consumer services
molly maid,91.0,consumer services
maidpro,91.0,consumer services
majorel,91.0,consumer services
merry maids corporate,91.0,consumer services
nordia inc ,91.0,consumer services
nutri lawn,91.0,consumer services
o2e brands,91.0,consumer services
pawsitively k 9,91.0,consumer services
pods,91.0,consumer services
pool supplies canada,91.0,consumer services
reliance home comfort,91.0,consumer services
reno assistance by desjardins,91.0,consumer services
expace par second closet,91.0,consumer services
service experts heating and air conditioning,91.0,consumer services
servicemaster restore,91.0,consumer services
simply green home services inc ,91.0,consumer services
south essex community council (secc),91.0,consumer services
sport clips haircuts,91.0,consumer services
sport clips canada,91.0,consumer services
starbucks,91.0,consumer services
steam dry canada national service provider for the home depot canada (cleaning services),91.0,consumer services
telus digital,91.0,consumer services
terminix canada,91.0,consumer services
the gardener inc,91.0,consumer services
the grounds guysâ¬ã†,91.0,consumer services
tlc landscaping design + pools,91.0,consumer services
top hat cleaners,91.0,consumer services
we install it,91.0,consumer services
weed man,91.0,consumer services
moore brothers company,95.0,maritime
fleetway inc ,95.0,maritime
gold shipping,95.0,maritime
gloria marine,95.0,maritime
mckeil marine limited,95.0,maritime
osi maritime systems,95.0,maritime
patch landscaping and snow removal inc ,99.0,design
cambium incorporated,99.0,design
cole engineering group,99.0,design
dnd,99.0,design
Eventscape Inc.,99.0,design
fvr group inc ,99.0,design
hdr,99.0,design
hush,99.0,design
irpinia kitchens,99.0,design
jne,99.0,design
krown,99.0,design
mad river ltd,99.0,design
neuronicworks inc ,99.0,design
ocad u co,99.0,design
Roma Moulding,99.0,design
the central group,99.0,design
umbra,99.0,design
walterfedy,99.0,design
wsp,99.0,design
the urban writers,103.0,writing / editing
native women's association of canada,107.0,political/ganization
empire,115.0,music
rockstar music,115.0,music
the royal conservatory of music,115.0,music
warner music group,115.0,music
blinq networks,119.0,wireless
novotech technologies,119.0,wireless
ocr canada,119.0,wireless
virgin mobile usa,119.0,wireless
7x powered group,123.0,outsourcing/offshoring
alorica,123.0,outsourcing/offshoring
bill gosling outsourcing,123.0,outsourcing/offshoring
concentrix inc ,123.0,outsourcing/offshoring
exl,123.0,outsourcing/offshoring
hoa sao group,123.0,outsourcing/offshoring
hgs hinduja global solutions,123.0,outsourcing/offshoring
housekeeper,123.0,outsourcing/offshoring
millennium 1 solutions,123.0,outsourcing/offshoring
Optima Communications International Inc.,123.0,outsourcing/offshoring
percepta,123.0,outsourcing/offshoring
sitel group,123.0,outsourcing/offshoring
startek,123.0,outsourcing/offshoring
the sydney call centre,123.0,outsourcing/offshoring
wipro,123.0,outsourcing/offshoring
vivishaas artage animation studio private limited,127.0,animation
atomic cartoons,127.0,animation
brown bag films,127.0,animation
copernicus studios,127.0,animation
guru studio,127.0,animation
mercury filmworks,127.0,animation
Valnet Inc.,127.0,animation
one stop sourcing and supply co ,134.0,import / export
air menzies international,134.0,import / export
sustenance trading co ,134.0,import / export
wesco international inc ,134.0,import / export
andrew peller limited,142.0,wine / spirits
arterra wines canada,142.0,wine / spirits
bacardi,142.0,wine / spirits
christopher stewart wine and spirits inc ,142.0,wine / spirits
diageo,142.0,wine / spirits
imperial flavors beverage co,142.0,wine / spirits
lallemand,142.0,wine / spirits
magnotta winery,142.0,wine / spirits
Mark Anthony Group Inc. - Canada,142.0,wine / spirits
the brewer's apprentice,142.0,wine / spirits
vin bon,142.0,wine / spirits
amg metals inc,135.0,mechanical/ industrial engineering
air treatment corporation,135.0,mechanical/ industrial engineering
allnorth consultants limited,135.0,mechanical/ industrial engineering
arconic,135.0,mechanical/ industrial engineering
avery weigh tronix,135.0,mechanical/ industrial engineering
b c instruments,135.0,mechanical/ industrial engineering
berendsen fluid power,135.0,mechanical/ industrial engineering
trane,135.0,mechanical/ industrial engineering
bosch rexroth,135.0,mechanical/ industrial engineering
bpa,135.0,mechanical/ industrial engineering
ces poweron,135.0,mechanical/ industrial engineering
cgc group bulldog heat pump,135.0,mechanical/ industrial engineering
ckf systems,135.0,mechanical/ industrial engineering
cancoil,135.0,mechanical/ industrial engineering
carmichael engineering ltd ,135.0,mechanical/ industrial engineering
cleaver brooks,135.0,mechanical/ industrial engineering
cooney technologies,135.0,mechanical/ industrial engineering
durose manufacturing limited,135.0,mechanical/ industrial engineering
ecosystem,135.0,mechanical/ industrial engineering
element materials technology,135.0,mechanical/ industrial engineering
engineered air,135.0,mechanical/ industrial engineering
eteros,135.0,mechanical/ industrial engineering
Creaform Inc,135.0,mechanical/ industrial engineering
gastops,135.0,mechanical/ industrial engineering
hydra dyne technology inc ,135.0,mechanical/ industrial engineering
Haakon Industries,135.0,mechanical/ industrial engineering
aci a howden company,135.0,mechanical/ industrial engineering
Hydro,135.0,mechanical/ industrial engineering
ifab engineering partners ltd ,135.0,mechanical/ industrial engineering
kone,135.0,mechanical/ industrial engineering
lower lakes towing ltd,135.0,mechanical/ industrial engineering
leadec,135.0,mechanical/ industrial engineering
MAD Elevator Inc,135.0,mechanical/ industrial engineering
mds gas turbine engine solutions,135.0,mechanical/ industrial engineering
mistras group inc ,135.0,mechanical/ industrial engineering
oerlikon,135.0,mechanical/ industrial engineering
patrick mechanical limited ,135.0,mechanical/ industrial engineering
powell,135.0,mechanical/ industrial engineering
proto3000 | design additive manufacturing and metrology,135.0,mechanical/ industrial engineering
rjb machining ltd ,135.0,mechanical/ industrial engineering
samco machinery,135.0,mechanical/ industrial engineering
schindler group,135.0,mechanical/ industrial engineering
sleegers engineered products inc ,135.0,mechanical/ industrial engineering
trojan technologies,135.0,mechanical/ industrial engineering
vdg (van der graaf),135.0,mechanical/ industrial engineering
victaulic,135.0,mechanical/ industrial engineering
winsafe,135.0,mechanical/ industrial engineering
Xylem,135.0,mechanical/ industrial engineering
Benefit Cosmetics Canada,143.0,luxury goods / jewelry
chanel,143.0,luxury goods / jewelry
gucci,143.0,luxury goods / jewelry
louis vuitton,143.0,luxury goods / jewelry
luxottica,143.0,luxury goods / jewelry
michael kors,143.0,luxury goods / jewelry
plan c official,143.0,luxury goods / jewelry
pandora,143.0,luxury goods / jewelry
sephora,143.0,luxury goods / jewelry
